ArriveTime,LogicalID,EndDeviceSID,RouterSID,LQI,SequenceNumber,Sensor,PALID,PALVersion,WakeupFactor,EventID,Power,ADC1,HALLIC,Temperature,Humidity
	2022/02/17 12:01:03.442,1,	201BA8A,	No Relay,102,16,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1172,	Open,23.56,52.26
	2022/02/17 12:01:08.827,1,	201BA8A,	No Relay,105,17,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1157,	Open,23.58,47.65
	2022/02/17 12:01:14.139,1,	201BA8A,	No Relay,108,18,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1157,	Open,23.58,46.55
	2022/02/17 12:01:19.378,1,	201BA8A,	No Relay,108,19,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1157,	Open,23.54,41.78
	2022/02/17 12:01:24.290,1,	201BA8A,	No Relay,105,20,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1167,	Open,23.59,40.73
	2022/02/17 12:01:28.747,1,	201BA8A,	No Relay,108,21,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1177,	Open,23.49,39.99
	2022/02/17 12:01:33.971,1,	201BA8A,	No Relay,105,22,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1160,	Open,23.53,39.68
	2022/02/17 12:01:38.865,1,	201BA8A,	No Relay,105,23,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1167,	Open,23.49,39.59
	2022/02/17 12:01:43.321,1,	201BA8A,	No Relay,108,24,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1177,	Open,23.47,39.56
	2022/02/17 12:01:47.999,1,	201BA8A,	No Relay,96,25,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1174,	Open,23.45,39.42
	2022/02/17 12:01:52.408,1,	201BA8A,	No Relay,96,26,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1179,	Open,23.45,39.29
	2022/02/17 12:01:57.038,1,	201BA8A,	No Relay,102,27,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1174,	Open,23.45,39.25
	2022/02/17 12:02:01.512,1,	201BA8A,	No Relay,102,28,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1177,	Open,23.43,39.33
	2022/02/17 12:02:06.875,1,	201BA8A,	No Relay,102,29,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1157,	Open,23.4,39.32
	2022/02/17 12:02:12.476,1,	201BA8A,	No Relay,99,30,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1152,	Open,23.4,39.31
	2022/02/17 12:02:17.729,1,	201BA8A,	No Relay,105,31,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1160,	Open,23.37,39.38
	2022/02/17 12:02:22.123,1,	201BA8A,	No Relay,108,32,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1181,	Open,23.34,39.33
	2022/02/17 12:02:27.629,1,	201BA8A,	No Relay,96,33,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1155,	Open,23.34,40.82
	2022/02/17 12:02:32.722,1,	201BA8A,	No Relay,105,34,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1165,	Open,23.35,40.6
	2022/02/17 12:02:38.248,1,	201BA8A,	No Relay,108,35,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1155,	Open,23.37,40.02
	2022/02/17 12:02:43.738,1,	201BA8A,	No Relay,111,36,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1155,	Open,23.37,39.58
	2022/02/17 12:02:48.384,1,	201BA8A,	No Relay,108,37,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1174,	Open,23.37,39.43
	2022/02/17 12:02:53.348,1,	201BA8A,	No Relay,102,38,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1167,	Open,23.32,39.39
	2022/02/17 12:02:57.754,1,	201BA8A,	No Relay,108,39,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1179,	Open,23.35,39.34
	2022/02/17 12:03:02.882,1,	201BA8A,	No Relay,105,40,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1165,	Open,23.32,39.32
	2022/02/17 12:03:08.482,1,	201BA8A,	No Relay,105,41,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1152,	Open,23.31,39.32
	2022/02/17 12:03:14.065,1,	201BA8A,	No Relay,108,42,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1155,	Open,23.29,39.41
	2022/02/17 12:03:19.475,1,	201BA8A,	No Relay,108,43,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1157,	Open,23.29,39.41
	2022/02/17 12:03:24.745,1,	201BA8A,	No Relay,105,44,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1160,	Open,23.3,39.33
	2022/02/17 12:03:29.426,1,	201BA8A,	No Relay,105,45,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1174,	Open,23.24,39.36
	2022/02/17 12:03:34.943,1,	201BA8A,	No Relay,105,46,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1155,	Open,23.28,39.36
	2022/02/17 12:03:40.370,1,	201BA8A,	No Relay,105,47,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1157,	Open,23.25,39.36
	2022/02/17 12:03:45.014,1,	201BA8A,	No Relay,111,48,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1177,	Open,23.21,39.38
	2022/02/17 12:03:50.395,1,	201BA8A,	No Relay,114,49,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1160,	Open,23.23,39.42
	2022/02/17 12:03:55.992,1,	201BA8A,	No Relay,108,50,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1152,	Open,23.22,39.64
	2022/02/17 12:04:01.506,1,	201BA8A,	No Relay,111,51,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1157,	Open,23.24,40.18
	2022/02/17 12:04:06.516,1,	201BA8A,	No Relay,99,52,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1167,	Open,23.19,39.87
	2022/02/17 12:04:11.769,1,	201BA8A,	No Relay,108,53,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1162,	Open,23.24,39.65
	2022/02/17 12:04:16.882,1,	201BA8A,	No Relay,111,54,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1165,	Open,23.22,39.67
	2022/02/17 12:04:21.887,1,	201BA8A,	No Relay,114,55,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1167,	Open,23.23,39.61
	2022/02/17 12:04:26.594,1,	201BA8A,	No Relay,114,56,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1174,	Open,23.23,39.52
	2022/02/17 12:04:31.769,1,	201BA8A,	No Relay,108,57,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1165,	Open,23.19,39.6
	2022/02/17 12:04:36.554,1,	201BA8A,	No Relay,111,58,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1174,	Open,23.19,39.7
	2022/02/17 12:04:41.448,1,	201BA8A,	No Relay,114,59,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1172,	Open,23.19,39.66
	2022/02/17 12:04:46.913,1,	201BA8A,	No Relay,111,60,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1157,	Open,23.21,39.57
	2022/02/17 12:04:52.536,1,	201BA8A,	No Relay,105,61,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1152,	Open,23.17,39.57
	2022/02/17 12:04:57.995,1,	201BA8A,	No Relay,105,62,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1157,	Open,23.17,39.66
	2022/02/17 12:05:03.641,1,	201BA8A,	No Relay,102,63,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1155,	Open,23.15,39.58
	2022/02/17 12:05:08.332,1,	201BA8A,	No Relay,105,64,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1174,	Open,23.16,39.61
	2022/02/17 12:05:13.790,1,	201BA8A,	No Relay,105,65,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1157,	Open,23.15,39.65
	2022/02/17 12:05:19.033,1,	201BA8A,	No Relay,105,66,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1162,	Open,23.14,39.57
	2022/02/17 12:05:23.501,1,	201BA8A,	No Relay,105,67,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1181,	Open,23.13,39.56
	2022/02/17 12:05:28.741,1,	201BA8A,	No Relay,105,68,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1162,	Open,23.14,39.59
	2022/02/17 12:05:33.686,1,	201BA8A,	No Relay,99,69,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1169,	Open,23.12,39.62
	2022/02/17 12:05:39.282,1,	201BA8A,	No Relay,102,70,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1155,	Open,23.1,39.68
	2022/02/17 12:05:44.364,1,	201BA8A,	No Relay,105,71,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1167,	Open,23.1,39.6
	2022/02/17 12:05:49.747,1,	201BA8A,	No Relay,108,72,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1160,	Open,23.11,39.66
	2022/02/17 12:05:54.296,1,	201BA8A,	No Relay,117,73,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1177,	Open,23.11,39.65
	2022/02/17 12:05:59.596,1,	201BA8A,	No Relay,93,74,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1162,	Open,23.1,42.31
	2022/02/17 12:06:04.818,1,	201BA8A,	No Relay,39,75,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1165,	Open,23.11,43.39
	2022/02/17 12:06:09.365,1,	201BA8A,	No Relay,105,76,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1179,	Open,23.15,40.93
	2022/02/17 12:06:14.666,1,	201BA8A,	No Relay,99,77,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1162,	Open,23.16,56.55
	2022/02/17 12:06:19.550,1,	201BA8A,	No Relay,99,78,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1172,	Open,23.25,59.27
	2022/02/17 12:06:24.038,1,	201BA8A,	No Relay,93,79,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1179,	Open,23.26,59.05
	2022/02/17 12:06:28.950,1,	201BA8A,	No Relay,93,80,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1169,	Open,23.28,61.26
	2022/02/17 12:06:33.392,1,	201BA8A,	No Relay,72,81,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1181,	Open,23.32,65.28
	2022/02/17 12:06:37.959,1,	201BA8A,	No Relay,108,82,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1177,	Open,23.33,69.2
	2022/02/17 12:06:43.511,1,	201BA8A,	No Relay,99,83,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1155,	Open,23.33,58.14
	2022/02/17 12:06:48.812,1,	201BA8A,	No Relay,99,84,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1160,	Open,23.3,58.1
	2022/02/17 12:06:54.129,1,	201BA8A,	No Relay,93,85,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1160,	Open,23.3,61.87
	2022/02/17 12:06:59.408,1,	201BA8A,	No Relay,75,86,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1160,	Open,23.28,65.69
	2022/02/17 12:07:04.267,1,	201BA8A,	No Relay,75,87,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1169,	Open,23.3,65.96
	2022/02/17 12:07:09.391,1,	201BA8A,	No Relay,57,88,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1165,	Open,23.27,64.31
	2022/02/17 12:07:13.786,1,	201BA8A,	No Relay,87,89,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1179,	Open,23.27,67.02
	2022/02/17 12:07:19.182,1,	201BA8A,	No Relay,84,90,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1157,	Open,23.25,70.74
	2022/02/17 12:07:24.468,1,	201BA8A,	No Relay,84,91,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1160,	Open,23.23,72.05
	2022/02/17 12:07:29.416,1,	201BA8A,	No Relay,81,92,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1167,	Open,23.23,73.29
	2022/02/17 12:07:34.084,1,	201BA8A,	No Relay,78,93,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1174,	Open,23.23,74.13
	2022/02/17 12:07:39.480,1,	201BA8A,	No Relay,72,94,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1157,	Open,23.21,74.77
	2022/02/17 12:07:44.063,1,	201BA8A,	No Relay,84,95,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1177,	Open,23.2,73.85
	2022/02/17 12:07:48.614,1,	201BA8A,	No Relay,96,96,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1179,	Open,23.16,73.66
	2022/02/17 12:07:53.462,1,	201BA8A,	No Relay,87,97,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1172,	Open,23.17,74.33
	2022/02/17 12:07:58.717,1,	201BA8A,	No Relay,90,98,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1162,	Open,23.15,75.35
	2022/02/17 12:08:03.924,1,	201BA8A,	No Relay,51,99,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1160,	Open,23.14,76.54
	2022/02/17 12:08:09.102,1,	201BA8A,	No Relay,75,100,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1165,	Open,23.13,77.38
	2022/02/17 12:08:13.542,1,	201BA8A,	No Relay,84,101,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1179,	Open,23.11,78.03
	2022/02/17 12:08:19.110,1,	201BA8A,	No Relay,90,102,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1155,	Open,23.11,78.65
	2022/02/17 12:08:24.428,1,	201BA8A,	No Relay,84,103,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1160,	Open,23.1,79.08
	2022/02/17 12:08:29.463,1,	201BA8A,	No Relay,57,104,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1167,	Open,23.07,79.43
	2022/02/17 12:08:34.622,1,	201BA8A,	No Relay,75,105,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1165,	Open,23.05,79.9
	2022/02/17 12:08:44.786,1,	201BA8A,	No Relay,63,107,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1160,	Open,23.07,80.8
	2022/02/17 12:08:50.119,1,	201BA8A,	No Relay,66,108,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1160,	Open,23.04,81.23
	2022/02/17 12:08:55.388,1,	201BA8A,	No Relay,63,109,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1162,	Open,23.04,81.55
	2022/02/17 12:09:00.846,1,	201BA8A,	No Relay,39,110,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1157,	Open,23.02,82.02
	2022/02/17 12:09:10.965,1,	201BA8A,	No Relay,42,112,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1177,	Open,23.01,82.69
	2022/02/17 12:09:16.236,1,	201BA8A,	No Relay,48,113,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1162,	Open,23.0,82.97
	2022/02/17 12:09:20.833,1,	201BA8A,	No Relay,60,114,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1177,	Open,23.0,83.21
	2022/02/17 12:09:25.884,1,	201BA8A,	No Relay,66,115,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1167,	Open,22.97,83.47
	2022/02/17 12:09:30.889,1,	201BA8A,	No Relay,72,116,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1169,	Open,22.99,83.7
	2022/02/17 12:09:36.299,1,	201BA8A,	No Relay,78,117,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1160,	Open,22.92,83.95
	2022/02/17 12:09:41.826,1,	201BA8A,	No Relay,63,118,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1157,	Open,22.94,84.15
	2022/02/17 12:09:47.070,1,	201BA8A,	No Relay,75,119,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1165,	Open,22.94,84.41
	2022/02/17 12:09:52.569,1,	201BA8A,	No Relay,84,120,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1157,	Open,22.92,84.75
	2022/02/17 12:09:57.226,1,	201BA8A,	No Relay,84,121,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1177,	Open,22.91,85.0
	2022/02/17 12:10:02.292,1,	201BA8A,	No Relay,84,122,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1169,	Open,22.9,85.21
	2022/02/17 12:10:07.066,1,	201BA8A,	No Relay,84,123,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1174,	Open,22.89,85.29
	2022/02/17 12:10:11.586,1,	201BA8A,	No Relay,84,124,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1179,	Open,22.88,85.4
	2022/02/17 12:10:16.938,1,	201BA8A,	No Relay,90,125,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1162,	Open,22.87,85.52
	2022/02/17 12:10:21.499,1,	201BA8A,	No Relay,90,126,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1179,	Open,22.86,85.65
	2022/02/17 12:10:26.280,1,	201BA8A,	No Relay,93,127,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1174,	Open,22.83,85.77
	2022/02/17 12:10:31.511,1,	201BA8A,	No Relay,96,128,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1165,	Open,22.82,85.89
	2022/02/17 12:10:35.910,1,	201BA8A,	No Relay,96,129,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1184,	Open,22.83,86.0
	2022/02/17 12:10:40.921,1,	201BA8A,	No Relay,99,130,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1169,	Open,22.83,86.11
	2022/02/17 12:10:45.384,1,	201BA8A,	No Relay,90,131,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1184,	Open,22.83,86.22
	2022/02/17 12:10:50.644,1,	201BA8A,	No Relay,78,132,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1165,	Open,22.81,86.32
	2022/02/17 12:10:55.066,1,	201BA8A,	No Relay,87,133,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1184,	Open,22.8,86.49
	2022/02/17 12:10:59.838,1,	201BA8A,	No Relay,93,134,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1174,	Open,22.79,86.66
	2022/02/17 12:11:05.421,1,	201BA8A,	No Relay,78,135,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1157,	Open,22.76,86.84
	2022/02/17 12:11:10.811,1,	201BA8A,	No Relay,78,136,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1162,	Open,22.75,86.94
	2022/02/17 12:11:16.300,1,	201BA8A,	No Relay,90,137,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1157,	Open,22.75,87.07
	2022/02/17 12:11:21.731,1,	201BA8A,	No Relay,90,138,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1160,	Open,22.75,87.23
	2022/02/17 12:11:26.780,1,	201BA8A,	No Relay,84,139,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1172,	Open,22.7,87.34
	2022/02/17 12:11:32.200,1,	201BA8A,	No Relay,69,140,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1162,	Open,22.75,87.53
	2022/02/17 12:11:36.619,1,	201BA8A,	No Relay,69,141,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1186,	Open,22.72,87.6
	2022/02/17 12:11:41.919,1,	201BA8A,	No Relay,84,142,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1165,	Open,22.69,87.76
	2022/02/17 12:11:46.976,1,	201BA8A,	No Relay,84,143,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1169,	Open,22.71,87.8
	2022/02/17 12:11:51.954,1,	201BA8A,	No Relay,87,144,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1172,	Open,22.67,87.98
	2022/02/17 12:11:57.413,1,	201BA8A,	No Relay,84,145,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1160,	Open,22.69,88.07
	2022/02/17 12:12:02.674,1,	201BA8A,	No Relay,90,146,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1165,	Open,22.69,88.13
	2022/02/17 12:12:07.475,1,	201BA8A,	No Relay,90,147,	PAL,6,0,	PacketID_129:Timer:Occurred_Event,	WakeupTimer:Fire,3080,1177,	Open,22.63,88.2
